Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
CDX	HG01801	HG01801	0.0	0.0	0.0	0.0	0.5263157894736842	0.25263157894736843	0.0	0.0	0.0	0.22105263157894736	0.0	0.0	4
GBR	HG00099	HG00099	0.0	0.0	0.0	0.12359550561797754	0.0	0.0	0.0	0.0	0.0	0.0	0.5280898876404495	0.34831460674157305	1
GWD	HG02582	HG02582	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20853	NA20853	0.0	0.0	0.3846153846153846	0.0	0.0	0.0	0.6153846153846154	0.0	0.0	0.0	0.0	0.0	4
BEB	HG03911	HG03911	0.0	0.0	0.3623188405797101	0.0	0.0	0.0	0.49275362318840576	0.0	0.14492753623188406	0.0	0.0	0.0	4
ITU	HG03774	HG03774	0.0	0.0	0.3880597014925373	0.0	0.0	0.0	0.46268656716417905	0.14925373134328357	0.0	0.0	0.0	0.0	4
STU	HG03696	HG03696	0.0	0.0	0.22972972972972974	0.0	0.17567567567567569	0.0	0.5945945945945946	0.0	0.0	0.0	0.0	0.0	4
LWK	NA19025	NA19025	0.37037037037037035	0.6296296296296297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ACB	HG01879	HG01879	0.3896103896103896	0.6103896103896104	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ITU	HG03718	HG03718	0.0	0.0	0.3246753246753247	0.0	0.1948051948051948	0.0	0.4805194805194805	0.0	0.0	0.0	0.0	0.0	4
ITU	HG03713	HG03713	0.0	0.0	0.22368421052631576	0.0	0.0	0.0	0.3684210526315789	0.0	0.0	0.0	0.24999999999999997	0.15789473684210523	4
GWD	HG02562	HG02562	0.44	0.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
STU	HG03672	HG03672	0.0	0.0	0.1388888888888889	0.0	0.0	0.0	0.5416666666666667	0.0	0.0	0.0	0.18055555555555558	0.1388888888888889	4
PJL	HG02603	HG02603	0.0	0.0	0.2065217391304348	0.0	0.11956521739130435	0.0	0.3804347826086957	0.0	0.0	0.0	0.1739130434782609	0.11956521739130435	4
MSL	HG03085	HG03085	0.34831460674157305	0.651685393258427	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
MSL	HG03209	HG03209	0.38636363636363635	0.6136363636363636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
YRI	NA18508	NA18508	0.3295454545454546	0.6704545454545455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CDX	HG01028	HG01028	0.0	0.0	0.0	0.0	0.6043956043956045	0.19780219780219782	0.0	0.0	0.0	0.19780219780219782	0.0	0.0	4
BEB	HG04131	HG04131	0.0	0.0	0.2933333333333333	0.0	0.13333333333333333	0.0	0.3733333333333333	0.19999999999999996	0.0	0.0	0.0	0.0	4
ESN	HG02923	HG02923	0.33720930232558144	0.6627906976744187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
LWK	NA19314	NA19314	0.3333333333333333	0.6666666666666666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ASW	NA19917	NA19917	0.3253012048192771	0.6746987951807228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
JPT	NA18959	NA18959	0.0	0.0	0.0	0.0	0.45263157894736844	0.33684210526315794	0.0	0.0	0.0	0.2105263157894737	0.0	0.0	4
STU	HG03685	HG03685	0.0	0.0	0.27848101265822783	0.0	0.20253164556962025	0.0	0.5189873417721519	0.0	0.0	0.0	0.0	0.0	4
YRI	NA18516	NA18516	0.31764705882352945	0.6823529411764706	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
MSL	HG03380	HG03380	0.32183908045977017	0.6781609195402298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
GIH	NA20866	NA20866	0.0	0.0	0.1566265060240964	0.0	0.0	0.12048192771084339	0.4457831325301205	0.13253012048192772	0.14457831325301204	0.0	0.0	0.0	4
BEB	HG03914	HG03914	0.0	0.0	0.1927710843373494	0.0	0.3132530120481928	0.0	0.3493975903614458	0.0	0.14457831325301204	0.0	0.0	0.0	4
BEB	HG03941	HG03941	0.0	0.0	0.3055555555555556	0.0	0.0	0.16666666666666666	0.5277777777777778	0.0	0.0	0.0	0.0	0.0	4
JPT	NA18953	NA18953	0.0	0.0	0.0	0.0	0.4948453608247423	0.36082474226804123	0.0	0.0	0.0	0.1443298969072165	0.0	0.0	4
STU	HG03684	HG03684	0.0	0.0	0.2125	0.0	0.1625	0.0	0.4875	0.0	0.13749999999999998	0.0	0.0	0.0	4
ASW	NA19704	NA19704	0.34210526315789475	0.6578947368421053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
FIN	HG00178	HG00178	0.0	0.0	0.0	0.14583333333333334	0.0	0.0	0.0	0.0	0.59375	0.0	0.2604166666666667	0.0	1
STU	HG03697	HG03697	0.0	0.0	0.2658227848101266	0.0	0.17721518987341775	0.0	0.41772151898734183	0.0	0.0	0.0	0.13924050632911394	0.0	4
TSI	NA20517	NA20517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18987341772151897	0.0	0.569620253164557	0.24050632911392406	1
BEB	HG03928	HG03928	0.0	0.0	0.0	0.0	0.31818181818181823	0.0	0.5303030303030304	0.0	0.0	0.0	0.15151515151515155	0.0	4
CHS	HG00421	HG00421	0.0	0.0	0.0	0.0	0.5056179775280899	0.24719101123595505	0.0	0.0	0.0	0.24719101123595505	0.0	0.0	4
MSL	HG03442	HG03442	0.34090909090909094	0.6590909090909092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
CHS	HG00464	HG00464	0.0	0.0	0.0	0.0	0.5	0.2021276595744681	0.0	0.0	0.0	0.29787234042553196	0.0	0.0	4
