Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
1KG	HG03643	HG03643	0.0	0.0	0.36538461538461536	0.0	0.0	0.0	0.6346153846153846	0.0	0.0	0.0	0.0	0.0	4
1KG	NA06986	NA06986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2714285714285714	0.0	0.5142857142857142	0.21428571428571425	1
1KG	NA10851	NA10851	0.0	0.0	0.0	0.12658227848101267	0.0	0.0	0.0	0.0	0.26582278481012656	0.0	0.43037974683544306	0.17721518987341772	1
1KG	NA18550	NA18550	0.0	0.0	0.0	0.0	0.5434782608695653	0.2173913043478261	0.0	0.0	0.0	0.2391304347826087	0.0	0.0	4
1KG	HG03697	HG03697	0.0	0.0	0.38	0.0	0.0	0.0	0.62	0.0	0.0	0.0	0.0	0.0	4
1KG	HG02923	HG02923	0.3448275862068966	0.6551724137931034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	NA20859	NA20859	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	4
1KG	HG02597	HG02597	0.0	0.0	0.29032258064516125	0.0	0.0	0.0	0.435483870967742	0.0	0.0	0.0	0.2741935483870968	0.0	4
1KG	HG01842	HG01842	0.0	0.0	0.0	0.0	0.5444444444444444	0.18888888888888888	0.0	0.0	0.0	0.26666666666666666	0.0	0.0	4
1KG	NA19922	NA19922	0.2916666666666667	0.5694444444444444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1388888888888889	0.0	2
1KG	HG03086	HG03086	0.3522727272727273	0.6477272727272727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
1KG	HG01522	HG01522	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11764705882352942	0.21176470588235294	0.0	0.49411764705882355	0.17647058823529413	1
