Dataset	Sample	SampleCode	Z_Africa1	Z_Africa2	Z_CentralAsia	Z_CentralEurope	Z_EastAsia	Z_FarEastAsia	Z_India	Z_NativeAmerica	Z_Scandinavia	Z_SouthEastAsia	Z_SouthEurope	Z_UK	Code
FIN	HG00272	HG00272	0.0	0.0	0.0	0.17391304347826086	0.0	0.0	0.0	0.0	0.6847826086956521	0.0	0.14130434782608695	0.0	1
PJL	HG02603	HG02603	0.0	0.0	0.17	0.0	0.0	0.0	0.51	0.2	0.0	0.0	0.0	0.12	4
MSL	HG03378	HG03378	0.5148514851485149	0.3564356435643564	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12871287128712872	0.0	0.0	2
CHB	NA18543	NA18543	0.0	0.0	0.0	0.0	0.3452380952380952	0.0	0.0	0.0	0.0	0.6547619047619048	0.0	0.0	4
ACB	HG01889	HG01889	0.0	0.8764044943820225	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12359550561797752	2
ESN	HG02953	HG02953	0.22772277227722773	0.6732673267326733	0.09900990099009901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2
ESN	HG02970	HG02970	0.0	0.7204301075268817	0.0	0.0	0.0	0.13978494623655913	0.0	0.0	0.0	0.13978494623655913	0.0	0.0	2
BEB	HG03940	HG03940	0.17346938775510207	0.0	0.0	0.0	0.0	0.0	0.19387755102040816	0.163265306122449	0.0	0.23469387755102042	0.23469387755102042	0.0	4
GBR	HG00100	HG00100	0.0	0.0	0.0	0.2061855670103093	0.0	0.0	0.0	0.0	0.12371134020618557	0.0	0.0	0.6701030927835052	1
FIN	HG00171	HG00171	0.0	0.0	0.0	0.1	0.34	0.0	0.0	0.11	0.1	0.19	0.16	0.0	1
